time,mV
0,0.02
0.01,0.026
0.02,0.035
0.03,0.041
0.04,0.057
0.05,0.08
0.06,0.087
0.07,0.096
0.08,0.125
0.09,0.167
0.1,0.212
0.11,0.271
0.12,0.329
0.13,0.37
0.14,0.395
0.15,0.392
0.16,0.362
0.17,0.313
0.18,0.26
0.19,0.204
0.2,0.131
0.21,0.077
0.22,0.03
0.23,-0.016
0.24,-0.019
0.25,-0.012
0.26,-0.008
0.27,0
0.28,0.003
0.29,0.011
0.3,0.019
0.31,0.021
0.32,0.036
0.33,0.048
0.34,0.044
0.35000000000000003,0.039
0.36,0.033
0.37,0.027
0.38,0.022
0.39,0.013
0.4,0.002
0.41000000000000003,-0.006
0.42,-0.012
0.43,-0.016
0.44,-0.024
0.45,-0.018
0.46,0.009
0.47000000000000003,0.029
0.48,0.047
0.49,0.047
0.5,0.028
0.51,0.002
0.52,-0.043
0.53,-0.075
0.54,-0.101
0.55,-0.103
0.56,-0.104
0.5700000000000001,-0.126
0.58,-0.122
0.59,-0.129
0.6,-0.031
0.61,0.247
0.62,0.508
0.63,0.247
0.64,-0.778
0.65,-1.364
0.66,-0.776
0.67,-0.221
0.68,-0.112
0.6900000000000001,-0.049
0.7000000000000001,-0.053
0.71,-0.041
0.72,-0.035
0.73,-0.031
0.74,-0.021
0.75,-0.011
0.76,0.019
0.77,0.036
0.78,0.078
0.79,0.114
0.8,0.161
0.81,0.252
0.8200000000000001,0.322
0.8300000000000001,0.382
0.84,0.408
0.85,0.397
0.86,0.384
0.87,0.349
0.88,0.294
0.89,0.212
0.9,0.131
0.91,0.067
0.92,0.016
0.93,-0.03
0.9400000000000001,-0.056
0.9500000000000001,-0.056
0.96,-0.061
0.97,-0.058
0.98,-0.051
0.99,-0.046
1,-0.039
1.01,-0.036
1.02,-0.028
1.03,-0.017
1.04,-0.012
1.05,-0.018
1.06,-0.023
1.07,-0.026
1.08,-0.032
1.09,-0.035
1.1,-0.028
1.11,-0.019
1.12,-0.012
1.1300000000000001,0.003
1.1400000000000001,0.014
1.1500000000000001,0.028
1.16,0.029
1.17,0.008
1.18,-0.034
1.19,-0.086
1.2,-0.115
1.21,-0.137
1.22,-0.133
1.23,-0.139
1.24,-0.158
1.25,-0.148
1.26,-0.146
1.27,-0.014
1.28,0.312
1.29,0.514
1.3,0.07
1.31,-0.988
1.32,-1.313
1.33,-0.586
1.34,-0.159
1.35,-0.096
1.36,-0.029
1.37,-0.027
1.3800000000000001,-0.002
1.3900000000000001,-0.003
1.4000000000000001,0.011
1.41,0.017
1.42,0.027
1.43,0.04
1.44,0.054
1.45,0.088
1.46,0.115
1.47,0.165
1.48,0.221
1.49,0.271
1.5,0.324
