time,mV
0,0.12
0.01,0.12
0.02,0.125
0.03,0.127
0.04,0.131
0.05,0.136
0.06,0.149
0.07,0.175
0.08,0.194
0.09,0.216
0.1,0.237
0.11,0.269
0.12,0.303
0.13,0.335
0.14,0.352
0.15,0.343
0.16,0.338
0.17,0.31
0.18,0.277
0.19,0.263
0.2,0.241
0.21,0.208
0.22,0.172
0.23,0.14
0.24,0.112
0.25,0.12
0.26,0.124
0.27,0.106
0.28,0.093
0.29,0.082
0.3,0.085
0.31,0.084
0.32,0.095
0.33,0.1
0.34,0.089
0.35000000000000003,0.082
0.36,0.074
0.37,0.066
0.38,0.05
0.39,0.034
0.4,0.024
0.41000000000000003,0.025
0.42,0.018
0.43,0.024
0.44,0.043
0.45,0.046
0.46,0.073
0.47000000000000003,0.093
0.48,0.108
0.49,0.118
0.5,0.113
0.51,0.129
0.52,0.103
0.53,0.048
0.54,0.028
0.55,-0.01
0.56,-0.013
0.5700000000000001,-0.053
0.58,-0.081
0.59,-0.062
0.6,-0.055
0.61,0.144
0.62,0.465
0.63,1.156
0.64,0.859
0.65,-0.487
0.66,-0.512
0.67,-0.115
0.68,-0.112
0.6900000000000001,-0.076
0.7000000000000001,-0.071
0.71,0.019
0.72,0.032
0.73,0.062
0.74,0.075
0.75,0.071
0.76,0.079
0.77,0.072
0.78,0.077
0.79,0.077
0.8,0.107
0.81,0.142
0.8200000000000001,0.17
0.8300000000000001,0.201
0.84,0.231
0.85,0.241
0.86,0.235
0.87,0.226
0.88,0.191
0.89,0.15
0.9,0.11
0.91,0.074
0.92,0.037
0.93,-0.012
0.9400000000000001,-0.054
0.9500000000000001,-0.104
0.96,-0.137
0.97,-0.137
0.98,-0.133
0.99,-0.125
1,-0.119
1.01,-0.112
1.02,-0.106
1.03,-0.108
1.04,-0.112
1.05,-0.115
1.06,-0.118
1.07,-0.122
1.08,-0.129
1.09,-0.141
1.1,-0.148
1.11,-0.141
1.12,-0.129
1.1300000000000001,-0.12
1.1400000000000001,-0.114
1.1500000000000001,-0.115
1.16,-0.116
1.17,-0.112
1.18,-0.139
1.19,-0.197
1.2,-0.25
1.21,-0.263
1.22,-0.267
1.23,-0.24
1.24,-0.256
1.25,-0.244
1.26,-0.262
1.27,-0.231
1.28,0.016
1.29,0.373
1.3,0.971
1.31,0.304
1.32,-0.86
1.33,-0.562
1.34,-0.251
1.35,-0.228
1.36,-0.171
1.37,-0.198
1.3800000000000001,-0.197
1.3900000000000001,-0.227
1.4000000000000001,-0.199
1.41,-0.189
1.42,-0.148
1.43,-0.112
1.44,-0.095
1.45,-0.067
1.46,-0.034
1.47,-0.005
1.48,0.014
1.49,0.052
1.5,0.071
1.51,0.085
1.52,0.11
1.53,0.102
1.54,0.083
1.55,0.052
1.56,0.001
1.57,-0.04
1.58,-0.063
1.59,-0.086
1.6,-0.112
1.61,-0.124
1.62,-0.14
1.6300000000000001,-0.148
1.6400000000000001,-0.147
1.6500000000000001,-0.144
1.6600000000000001,-0.141
1.67,-0.138
1.68,-0.135
1.69,-0.134
1.7,-0.129
1.71,-0.123
1.72,-0.12
1.73,-0.115
1.74,-0.11
1.75,-0.107
1.76,-0.101
1.77,-0.097
1.78,-0.092
1.79,-0.088
1.8,-0.082
1.81,-0.07
1.82,-0.043
1.83,-0.009
1.84,-0.003
1.85,-0.019
1.86,-0.061
1.87,-0.11
1.8800000000000001,-0.137
1.8900000000000001,-0.134
1.9000000000000001,-0.134
1.9100000000000001,-0.138
1.92,-0.138
