time,mV
0,-0.015
0.01,-0.015
0.02,-0.015
0.03,-0.019
0.04,-0.02
0.05,-0.02
0.06,-0.008
0.07,0.009
0.08,0.02
0.09,0.032
0.1,0.049
0.11,0.07
0.12,0.1
0.13,0.135
0.14,0.162
0.15,0.178
0.16,0.179
0.17,0.173
0.18,0.163
0.19,0.136
0.2,0.102
0.21,0.07
0.22,0.043
0.23,0.015
0.24,-0.012
0.25,-0.021
0.26,-0.028
0.27,-0.034
0.28,-0.03
0.29,-0.022
0.3,-0.016
0.31,-0.009
0.32,-0.002
0.33,-0.002
0.34,-0.006
0.35000000000000003,-0.005
0.36,-0.009
0.37,-0.011
0.38,-0.009
0.39,-0.02
0.4,-0.028
0.41000000000000003,-0.024
0.42,-0.026
0.43,-0.025
0.44,-0.025
0.45,-0.025
0.46,-0.008
0.47000000000000003,0.021
0.48,0.047
0.49,0.048
0.5,0.039
0.51,0.02
0.52,-0.021
0.53,-0.062
0.54,-0.055
0.55,-0.065
0.56,-0.066
0.5700000000000001,-0.104
0.58,-0.117
0.59,-0.095
0.6,-0.155
0.61,-0.048
0.62,0.26
0.63,1.206
0.64,1.168
0.65,-0.245
0.66,-0.444
0.67,-0.172
0.68,-0.177
0.6900000000000001,-0.116
0.7000000000000001,-0.151
0.71,-0.113
0.72,-0.124
0.73,-0.107
0.74,-0.102
0.75,-0.1
0.76,-0.09
0.77,-0.093
0.78,-0.076
0.79,-0.059
0.8,-0.038
0.81,-0.004
0.8200000000000001,0.026
0.8300000000000001,0.039
0.84,0.072
0.85,0.091
0.86,0.082
0.87,0.073
0.88,0.062
0.89,0.05
0.9,0.024
0.91,-0.012
0.92,-0.042
0.93,-0.065
0.9400000000000001,-0.088
0.9500000000000001,-0.101
0.96,-0.1
0.97,-0.1
0.98,-0.101
0.99,-0.098
1,-0.092
1.01,-0.089
1.02,-0.083
1.03,-0.081
1.04,-0.083
1.05,-0.088
1.06,-0.099
1.07,-0.101
1.08,-0.099
1.09,-0.096
1.1,-0.096
1.11,-0.093
1.12,-0.089
1.1300000000000001,-0.066
1.1400000000000001,-0.026
1.1500000000000001,-0.011
1.16,-0.032
1.17,-0.053
1.18,-0.062
1.19,-0.112
1.2,-0.147
1.21,-0.131
1.22,-0.155
1.23,-0.134
1.24,-0.155
1.25,-0.137
1.26,-0.15
1.27,-0.187
1.28,-0.043
1.29,0.403
1.3,1.339
1.31,0.81
1.32,-0.473
1.33,-0.356
1.34,-0.187
1.35,-0.164
1.36,-0.131
1.37,-0.178
1.3800000000000001,-0.14
1.3900000000000001,-0.161
1.4000000000000001,-0.139
1.41,-0.144
1.42,-0.133
1.43,-0.127
1.44,-0.115
1.45,-0.089
1.46,-0.077
1.47,-0.056
1.48,-0.038
1.49,-0.016
1.5,0.03
1.51,0.066
1.52,0.064
1.53,0.06
1.54,0.055
1.55,0.051
1.56,0.033
1.57,-0.012
1.58,-0.043
1.59,-0.063
1.6,-0.092
1.61,-0.11
1.62,-0.11
1.6300000000000001,-0.11
1.6400000000000001,-0.11
1.6500000000000001,-0.11
1.6600000000000001,-0.11
1.67,-0.106
1.68,-0.101
1.69,-0.096
1.7,-0.093
1.71,-0.087
1.72,-0.086
1.73,-0.095
1.74,-0.103
1.75,-0.108
1.76,-0.108
1.77,-0.102
1.78,-0.114
1.79,-0.113
1.8,-0.088
1.81,-0.078
1.82,-0.053
1.83,-0.022
1.84,-0.017
1.85,-0.025
1.86,-0.048
1.87,-0.089
1.8800000000000001,-0.136
1.8900000000000001,-0.141
1.9000000000000001,-0.144
1.9100000000000001,-0.15
1.92,-0.135
1.93,-0.16
1.94,-0.124
1.95,-0.183
1.96,-0.123
1.97,0.068
1.98,0.804
1.99,1.395
2,0.191
2.0100000000000002,-0.557
2.02,-0.214
2.0300000000000002,-0.172
2.04,-0.112
2.05,-0.129
2.06,-0.11
2.07,-0.093
2.08,-0.095
2.09,-0.075
2.1,-0.076
2.11,-0.053
2.12,-0.05
2.13,-0.036
2.14,-0.028
2.15,-0.008
2.16,0.021
2.17,0.046
2.18,0.062
2.19,0.089
2.2,0.11
2.21,0.114
2.22,0.124
2.23,0.11
2.24,0.098
2.25,0.075
2.2600000000000002,0.037
2.27,0.02
2.2800000000000002,-0.005
2.29,-0.026
2.3000000000000003,-0.044
2.31,-0.055
2.32,-0.063
2.33,-0.075
2.34,-0.065
2.35,-0.057
2.36,-0.049
2.37,-0.042
2.38,-0.04
2.39,-0.036
2.4,-0.034
2.41,-0.03
2.42,-0.03
2.43,-0.035
2.44,-0.035
2.45,-0.035
2.46,-0.036
2.47,-0.033
2.48,-0.043
2.49,-0.062
2.5,-0.058
2.5100000000000002,-0.053
2.52,-0.051
2.5300000000000002,-0.03
2.54,-0.003
2.5500000000000003,0.019
2.56,0.017
2.57,0.013
2.58,-0.012
2.59,-0.079
2.6,-0.116
2.61,-0.106
2.62,-0.122
2.63,-0.111
2.64,-0.121
2.65,-0.125
2.66,-0.107
2.67,-0.137
2.68,-0.016
2.69,0.248
2.7,1.118
2.71,1.107
2.72,-0.224
2.73,-0.416
2.74,-0.141
2.75,-0.142
2.7600000000000002,-0.075
2.77,-0.1
2.7800000000000002,-0.065
2.79,-0.074
2.8000000000000003,-0.063
2.81,-0.059
2.82,-0.058
2.83,-0.047
2.84,-0.042
2.85,-0.025
2.86,-0.018
2.87,-0.001
2.88,0.018
2.89,0.053
2.9,0.087
2.91,0.106
2.92,0.125
2.93,0.127
2.94,0.124
2.95,0.124
2.96,0.108
2.97,0.08
2.98,0.04
2.99,0.011
3,-0.004
3.0100000000000002,-0.014
3.02,-0.017
3.0300000000000002,-0.029
3.04,-0.027
3.0500000000000003,-0.034
3.06,-0.049
3.0700000000000003,-0.037
3.08,-0.028
3.09,-0.021
3.1,-0.014
3.11,-0.008
3.12,-0.001
3.13,0.005
3.14,0.01
3.15,0.003
3.16,-0.004
3.17,-0.011
3.18,-0.019
3.19,-0.026
3.2,-0.033
3.21,-0.036
3.22,-0.034
3.23,-0.036
3.24,-0.04
3.25,-0.048
3.2600000000000002,-0.056
3.27,-0.062
3.2800000000000002,-0.047
3.29,-0.021
3.3000000000000003,0.003
3.31,0.027
3.3200000000000003,0.032
3.33,0.021
3.34,-0.004
3.35,-0.042
3.36,-0.076
3.37,-0.076
3.38,-0.097
3.39,-0.078
3.4,-0.088
3.41,-0.073
3.42,-0.075
3.43,-0.118
3.44,0.021
3.45,0.336
3.46,1.201
3.47,0.957
3.48,-0.329
3.49,-0.355
3.5,-0.117
3.5100000000000002,-0.115
3.52,-0.058
3.5300000000000002,-0.084
3.54,-0.054
3.5500000000000003,-0.067
3.56,-0.05
3.5700000000000003,-0.05
3.58,-0.041
3.59,-0.031
3.6,-0.027
3.61,-0.016
3.62,-0.005
3.63,0.03
3.64,0.05
3.65,0.075
3.66,0.11
3.67,0.135
3.68,0.149
3.69,0.144
3.7,0.133
3.71,0.126
3.72,0.115
3.73,0.097
3.74,0.061
3.75,0.012
3.7600000000000002,-0.014
3.77,-0.019
3.7800000000000002,-0.029
3.79,-0.035
3.8000000000000003,-0.043
3.81,-0.045
3.8200000000000003,-0.04
3.83,-0.039
3.84,-0.035
3.85,-0.033
3.86,-0.03
3.87,-0.028
3.88,-0.025
3.89,-0.025
3.9,-0.026
3.91,-0.023
3.92,-0.042
3.93,-0.06
3.94,-0.054
3.95,-0.045
3.96,-0.058
3.97,-0.08
3.98,-0.079
3.99,-0.083
4,-0.091
4.01,-0.08
4.0200000000000005,-0.071
4.03,-0.059
4.04,-0.032
4.05,-0.004
4.0600000000000005,0.028
4.07,0.021
4.08,-0.011
4.09,-0.018
4.1,-0.037
4.11,-0.089
4.12,-0.097
4.13,-0.115
4.14,-0.109
4.15,-0.111
4.16,-0.115
4.17,-0.096
4.18,-0.148
4.19,-0.036
4.2,0.219
4.21,1.044
4.22,1.053
4.23,-0.228
4.24,-0.428
4.25,-0.15
4.26,-0.135
4.2700000000000005,-0.086
4.28,-0.121
4.29,-0.085
4.3,-0.096
4.3100000000000005,-0.084
4.32,-0.081
4.33,-0.075
4.34,-0.059
4.3500000000000005,-0.056
4.36,-0.039
4.37,-0.036
4.38,-0.017
4.39,0.006
4.4,0.033
4.41,0.063
4.42,0.069
4.43,0.097
4.44,0.116
4.45,0.101
4.46,0.093
4.47,0.072
4.48,0.034
