time,mV
0,0.08
0.01,0.097
0.02,0.109
0.03,0.101
0.04,0.017
0.05,-0.424
0.06,-0.827
0.07,-0.648
0.08,-0.249
0.09,0.022
0.1,0.133
0.11,0.169
0.12,0.176
0.13,0.166
0.14,0.222
0.15,0.234
0.16,0.226
0.17,0.234
0.18,0.226
0.19,0.235
0.2,0.202
0.21,0.182
0.22,0.175
0.23,0.138
0.24,0.119
0.25,0.089
0.26,0.074
0.27,0.063
0.28,0.031
0.29,-0.014
0.3,-0.055
0.31,-0.068
0.32,-0.083
0.33,-0.085
0.34,-0.059
0.35000000000000003,-0.038
0.36,0.008
0.37,0.03
0.38,-0.004
0.39,0.002
0.4,0.024
0.41000000000000003,0.064
0.42,0.06
0.43,0.07
0.44,0.112
0.45,0.106
0.46,0.138
0.47000000000000003,0.127
0.48,0.096
0.49,0.078
0.5,0.08
0.51,0.1
0.52,0.092
0.53,0.097
0.54,0.093
0.55,0.097
0.56,0.103
0.5700000000000001,0.131
0.58,0.075
0.59,-0.27
0.6,-0.686
0.61,-0.718
0.62,-0.339
0.63,-0.019
0.64,0.094
0.65,0.145
0.66,0.169
0.67,0.192
0.68,0.185
0.6900000000000001,0.179
0.7000000000000001,0.178
0.71,0.169
0.72,0.18
0.73,0.205
0.74,0.196
0.75,0.167
0.76,0.151
0.77,0.139
0.78,0.105
0.79,0.059
0.8,0.022
0.81,-0.015
0.8200000000000001,-0.031
0.8300000000000001,-0.077
0.84,-0.146
0.85,-0.168
0.86,-0.161
0.87,-0.164
0.88,-0.147
0.89,-0.116
0.9,-0.087
0.91,-0.073
0.92,-0.082
0.93,-0.064
0.9400000000000001,-0.053
0.9500000000000001,-0.047
0.96,-0.042
0.97,-0.015
0.98,0.014
0.99,0.019
1,0.066
1.01,0.056
1.02,0.027
1.03,0.057
1.04,0.064
1.05,0.049
1.06,0.046
1.07,0.039
1.08,0.078
1.09,0.101
1.1,0.086
1.11,0.128
1.12,0.097
1.1300000000000001,-0.135
1.1400000000000001,-0.615
1.1500000000000001,-0.805
1.16,-0.438
1.17,-0.115
1.18,0.063
1.19,0.151
1.2,0.146
1.21,0.154
1.22,0.146
1.23,0.159
1.24,0.179
1.25,0.177
1.26,0.171
1.27,0.168
1.28,0.162
1.29,0.159
1.3,0.162
1.31,0.144
1.32,0.123
1.33,0.088
1.34,0.057
1.35,0.027
1.36,-0.04
1.37,-0.076
1.3800000000000001,-0.099
1.3900000000000001,-0.153
1.4000000000000001,-0.181
1.41,-0.192
1.42,-0.202
1.43,-0.159
1.44,-0.091
1.45,-0.071
1.46,-0.067
1.47,-0.057
1.48,-0.052
1.49,-0.043
1.5,-0.04
1.51,-0.029
1.52,-0.027
1.53,0.007
1.54,0.072
1.55,0.065
1.56,0.047
1.57,0.052
1.58,0.046
1.59,0.042
1.6,0.035
1.61,0.03
1.62,0.025
1.6300000000000001,0.019
1.6400000000000001,0.031
1.6500000000000001,0.061
1.6600000000000001,0.075
1.67,0.01
1.68,-0.393
1.69,-0.852
1.7,-0.666
1.71,-0.232
1.72,-0.013
1.73,0.12
1.74,0.146
1.75,0.174
1.76,0.192
1.77,0.176
1.78,0.183
1.79,0.173
1.8,0.175
1.81,0.194
1.82,0.196
1.83,0.186
1.84,0.21
1.85,0.21
1.86,0.169
1.87,0.153
1.8800000000000001,0.114
1.8900000000000001,0.082
1.9000000000000001,0.044
1.9100000000000001,-0.008
1.92,-0.026
1.93,-0.046
1.94,-0.063
1.95,-0.101
1.96,-0.082
1.97,-0.054
1.98,-0.048
1.99,-0.037
2,-0.022
2.0100000000000002,0.05
2.02,0.07
2.0300000000000002,0.06
2.04,0.074
2.05,0.1
2.06,0.098
2.07,0.094
2.08,0.144
2.09,0.168
2.1,0.159
2.11,0.125
2.12,0.109
2.13,0.123
2.14,0.118
2.15,0.124
2.16,0.142
2.17,0.149
2.18,0.134
2.19,0.156
2.2,0.194
2.21,0.134
2.22,-0.248
2.23,-0.727
2.24,-0.695
2.25,-0.315
2.2600000000000002,0.006
2.27,0.161
2.2800000000000002,0.221
2.29,0.27
2.3000000000000003,0.264
2.31,0.263
2.32,0.28
2.33,0.254
2.34,0.242
2.35,0.233
2.36,0.239
2.37,0.274
2.38,0.248
2.39,0.215
2.4,0.203
2.41,0.192
2.42,0.16
2.43,0.12
2.44,0.13
2.45,0.115
2.46,0.046
2.47,-0.009
2.48,-0.021
2.49,-0.026
2.5,-0.046
2.5100000000000002,-0.027
2.52,0.009
2.5300000000000002,0.051
2.54,0.069
2.5500000000000003,0.056
2.56,0.085
2.57,0.092
2.58,0.11
2.59,0.127
2.6,0.132
2.61,0.158
2.62,0.18
2.63,0.187
2.64,0.171
2.65,0.171
2.66,0.161
2.67,0.156
2.68,0.146
2.69,0.142
2.7,0.146
2.71,0.14
2.72,0.16
2.73,0.167
2.74,0.158
2.75,0.116
2.7600000000000002,-0.13
2.77,-0.62
2.7800000000000002,-0.805
2.79,-0.465
2.8000000000000003,-0.106
2.81,0.06
2.82,0.124
2.83,0.138
2.84,0.148
2.85,0.163
2.86,0.155
2.87,0.151
2.88,0.147
2.89,0.14
2.9,0.129
2.91,0.13
2.92,0.134
2.93,0.122
2.94,0.095
2.95,0.058
2.96,0.05
2.97,0.013
2.98,-0.025
2.99,-0.053
3,-0.112
3.0100000000000002,-0.16
3.02,-0.193
3.0300000000000002,-0.212
3.04,-0.198
3.0500000000000003,-0.194
3.06,-0.188
3.0700000000000003,-0.137
3.08,-0.136
3.09,-0.138
3.1,-0.106
3.11,-0.104
3.12,-0.089
3.13,-0.09
3.14,-0.088
3.15,-0.068
3.16,-0.062
3.17,-0.04
3.18,-0.027
3.19,-0.027
3.2,-0.067
3.21,-0.078
3.22,-0.053
3.23,-0.051
3.24,-0.025
3.25,-0.049
3.2600000000000002,-0.048
3.27,-0.027
3.2800000000000002,-0.022
3.29,0.032
3.3000000000000003,-0.106
3.31,-0.597
3.3200000000000003,-0.907
3.33,-0.631
3.34,-0.285
3.35,-0.075
3.36,0.064
3.37,0.073
3.38,0.074
3.39,0.078
3.4,0.08
3.41,0.077
3.42,0.063
3.43,0.07
3.44,0.111
3.45,0.113
3.46,0.088
3.47,0.088
3.48,0.063
3.49,0.038
3.5,0.026
3.5100000000000002,-0.018
3.52,-0.076
3.5300000000000002,-0.122
3.54,-0.16
3.5500000000000003,-0.191
3.56,-0.22
3.5700000000000003,-0.268
3.58,-0.283
3.59,-0.263
3.6,-0.243
3.61,-0.224
3.62,-0.214
3.63,-0.173
3.64,-0.146
3.65,-0.135
3.66,-0.135
3.67,-0.132
3.68,-0.109
3.69,-0.129
3.7,-0.107
3.71,-0.068
3.72,-0.073
3.73,-0.067
3.74,-0.073
3.75,-0.088
3.7600000000000002,-0.088
3.77,-0.076
3.7800000000000002,-0.08
3.79,-0.083
3.8000000000000003,-0.075
3.81,-0.066
3.8200000000000003,-0.035
3.83,-0.028
3.84,-0.068
3.85,-0.39
3.86,-0.866
3.87,-0.871
3.88,-0.469
3.89,-0.144
3.9,-0.013
3.91,0.051
3.92,0.084
3.93,0.083
3.94,0.094
3.95,0.11
3.96,0.103
3.97,0.094
3.98,0.092
3.99,0.079
4,0.091
4.01,0.106
4.0200000000000005,0.09
4.03,0.081
4.04,0.036
4.05,0.027
4.0600000000000005,0.015
4.07,-0.064
4.08,-0.085
4.09,-0.111
4.1,-0.154
4.11,-0.182
4.12,-0.211
4.13,-0.215
4.14,-0.188
4.15,-0.168
4.16,-0.17
4.17,-0.166
4.18,-0.163
4.19,-0.138
4.2,-0.121
4.21,-0.127
4.22,-0.13
4.23,-0.125
4.24,-0.125
4.25,-0.107
4.26,-0.057
4.2700000000000005,-0.055
4.28,-0.093
4.29,-0.106
4.3,-0.122
4.3100000000000005,-0.105
4.32,-0.062
4.33,-0.082
4.34,-0.087
4.3500000000000005,-0.068
4.36,-0.071
4.37,-0.066
4.38,-0.069
4.39,-0.302
4.4,-0.836
4.41,-1.02
4.42,-0.659
4.43,-0.276
4.44,-0.089
4.45,-0.031
4.46,-0.006
4.47,0.013
4.48,0.012
4.49,0.03
4.5,0.039
4.51,0.014
4.5200000000000005,0.059
4.53,0.04
4.54,-0.012
4.55,0.033
4.5600000000000005,0.028
4.57,-0.001
4.58,-0.023
4.59,-0.05
4.6000000000000005,-0.095
4.61,-0.119
4.62,-0.116
4.63,-0.149
4.64,-0.176
4.65,-0.219
4.66,-0.239
4.67,-0.222
4.68,-0.228
4.69,-0.195
4.7,-0.168
4.71,-0.167
4.72,-0.141
4.73,-0.127
4.74,-0.119
4.75,-0.105
4.76,-0.099
4.7700000000000005,-0.089
4.78,-0.079
4.79,-0.068
4.8,-0.054
4.8100000000000005,-0.021
4.82,-0.004
4.83,-0.058
4.84,-0.075
4.8500000000000005,-0.057
4.86,-0.065
4.87,-0.061
4.88,-0.054
4.89,-0.047
4.9,-0.042
4.91,-0.009
4.92,0.024
4.93,-0.137
4.94,-0.624
4.95,-0.953
4.96,-0.721
4.97,-0.342
4.98,-0.117
4.99,0.009
5,0.055
5.01,0.075
5.0200000000000005,0.083
5.03,0.076
5.04,0.084
5.05,0.089
5.0600000000000005,0.082
5.07,0.076
5.08,0.072
5.09,0.062
5.1000000000000005,0.043
5.11,0.026
5.12,0.018
5.13,-0.016
