time,mV
0,0.02
0.01,0.017
0.02,0.053
0.03,0.093
0.04,-0.012
0.05,-0.433
0.06,-0.47
0.07,-0.223
0.08,-0.148
0.09,-0.011
0.1,0.035
0.11,0.092
0.12,0.068
0.13,0.039
0.14,0.104
0.15,0.07
0.16,0.102
0.17,0.124
0.18,0.103
0.19,0.122
0.2,0.144
0.21,0.141
0.22,0.132
0.23,0.133
0.24,0.127
0.25,0.156
0.26,0.16
0.27,0.163
0.28,0.181
0.29,0.147
0.3,0.18
0.31,0.164
0.32,0.124
0.33,0.157
0.34,0.156
0.35000000000000003,0.151
0.36,0.162
0.37,0.132
0.38,0.085
0.39,0.096
0.4,0.072
0.41000000000000003,0.075
0.42,0.076
0.43,0.03
0.44,0.011
0.45,-0.015
0.46,-0.002
0.47000000000000003,-0.04
0.48,-0.101
0.49,-0.1
0.5,-0.083
0.51,-0.031
0.52,-0.031
0.53,0.004
0.54,0.024
0.55,-0.031
0.56,-0.024
0.5700000000000001,0.012
0.58,-0.028
0.59,-0.383
0.6,-0.598
0.61,-0.415
0.62,-0.247
0.63,-0.117
0.64,-0.043
0.65,0
0.66,0.04
0.67,0.029
0.68,-0.008
0.6900000000000001,-0.003
0.7000000000000001,0.017
0.71,0.002
0.72,0.023
0.73,0.04
0.74,0.059
0.75,0.072
0.76,0.053
0.77,0.099
0.78,0.091
0.79,0.071
0.8,0.128
0.81,0.136
0.8200000000000001,0.129
0.8300000000000001,0.122
0.84,0.109
0.85,0.097
0.86,0.094
0.87,0.082
0.88,0.051
0.89,0.06
0.9,0.043
0.91,-0.005
0.92,-0.002
0.93,0.014
0.9400000000000001,-0.006
0.9500000000000001,-0.02
0.96,-0.019
0.97,-0.034
0.98,-0.052
0.99,-0.08
1,-0.078
1.01,-0.1
1.02,-0.169
1.03,-0.156
1.04,-0.142
1.05,-0.122
1.06,-0.085
1.07,-0.042
1.08,-0.04
1.09,-0.088
1.1,-0.021
1.11,-0.002
1.12,-0.041
1.1300000000000001,-0.323
1.1400000000000001,-0.696
1.1500000000000001,-0.546
1.16,-0.276
1.17,-0.163
1.18,-0.061
1.19,-0.019
1.2,-0.004
1.21,0.006
1.22,0.015
1.23,0.018
1.24,0.027
1.25,0.011
1.26,0.006
1.27,0.034
1.28,0.072
1.29,0.108
1.3,0.114
1.31,0.105
1.32,0.108
1.33,0.16
1.34,0.187
1.35,0.159
1.36,0.161
1.37,0.188
1.3800000000000001,0.178
1.3900000000000001,0.151
1.4000000000000001,0.139
1.41,0.145
1.42,0.108
1.43,0.072
1.44,0.131
1.45,0.117
1.46,0.058
1.47,0.054
1.48,0.046
1.49,0.032
1.5,0.033
1.51,0.029
1.52,0.022
1.53,0.002
1.54,0.004
1.55,0.012
1.56,-0.091
1.57,-0.102
1.58,-0.065
1.59,-0.073
1.6,0.012
1.61,0.052
1.62,0.033
1.6300000000000001,0
1.6400000000000001,0.033
1.6500000000000001,0.071
1.6600000000000001,0.087
1.67,0.002
1.68,-0.437
1.69,-0.585
1.7,-0.275
1.71,-0.106
1.72,-0.023
1.73,0.097
1.74,0.138
1.75,0.127
1.76,0.134
1.77,0.14
1.78,0.14
1.79,0.098
1.8,0.086
1.81,0.122
1.82,0.125
1.83,0.141
1.84,0.181
1.85,0.191
1.86,0.192
1.87,0.198
1.8800000000000001,0.21
1.8900000000000001,0.236
1.9000000000000001,0.218
1.9100000000000001,0.18
1.92,0.205
1.93,0.212
1.94,0.178
1.95,0.168
1.96,0.162
1.97,0.152
1.98,0.146
1.99,0.138
2,0.127
2.0100000000000002,0.139
2.02,0.122
2.0300000000000002,0.105
2.04,0.112
2.05,0.092
2.06,0.068
2.07,0.057
2.08,0.064
2.09,0.047
2.1,0.008
2.11,-0.059
2.12,-0.083
2.13,-0.053
2.14,-0.016
2.15,0.049
2.16,0.078
2.17,0.022
2.18,0.002
2.19,0.051
2.2,0.088
2.21,0.05
2.22,-0.326
2.23,-0.519
2.24,-0.33
2.25,-0.213
2.2600000000000002,-0.037
2.27,0.011
2.2800000000000002,0.017
2.29,0.095
2.3000000000000003,0.071
2.31,0.082
2.32,0.124
2.33,0.085
2.34,0.034
2.35,0.02
2.36,0.04
2.37,0.112
2.38,0.116
2.39,0.085
2.4,0.096
2.41,0.112
2.42,0.135
2.43,0.133
2.44,0.128
2.45,0.147
2.46,0.137
2.47,0.126
2.48,0.132
2.49,0.122
2.5,0.123
2.5100000000000002,0.101
2.52,0.057
2.5300000000000002,0.064
2.54,0.05
2.5500000000000003,0.049
2.56,0.066
2.57,0.024
2.58,0.023
2.59,0.031
2.6,0.018
2.61,0.012
2.62,-0.022
2.63,-0.056
2.64,-0.103
2.65,-0.132
2.66,-0.12
2.67,-0.09
2.68,-0.063
2.69,-0.097
2.7,-0.1
2.71,-0.066
2.72,-0.07
2.73,-0.054
2.74,-0.025
2.75,-0.007
2.7600000000000002,-0.285
2.77,-0.647
2.7800000000000002,-0.529
2.79,-0.309
2.8000000000000003,-0.172
2.81,-0.037
2.82,-0.034
2.83,-0.035
2.84,-0.016
2.85,-0.013
2.86,0.001
2.87,-0.017
2.88,-0.055
2.89,-0.053
2.9,-0.038
2.91,-0.031
2.92,-0.008
2.93,0.047
2.94,0.07
2.95,0.062
2.96,0.068
2.97,0.062
2.98,0.068
2.99,0.099
3,0.104
3.0100000000000002,0.064
3.02,0.056
3.0300000000000002,0.069
3.04,0.074
3.0500000000000003,0.065
3.06,0.033
3.0700000000000003,0.02
3.08,0.019
3.09,0.019
3.1,0.003
3.11,0.008
3.12,0.023
3.13,-0.036
3.14,-0.065
3.15,-0.008
3.16,-0.05
3.17,-0.114
3.18,-0.109
3.19,-0.119
3.2,-0.138
3.21,-0.149
3.22,-0.098
3.23,-0.075
3.24,-0.075
3.25,-0.081
3.2600000000000002,-0.075
3.27,-0.035
3.2800000000000002,-0.042
3.29,0.046
3.3000000000000003,-0.162
3.31,-0.663
3.3200000000000003,-0.633
3.33,-0.332
3.34,-0.186
3.35,-0.035
3.36,0.041
3.37,0.038
3.38,0.034
3.39,0.03
3.4,0.023
3.41,0.023
3.42,0.01
3.43,0.014
3.44,0.066
3.45,0.072
3.46,0.071
3.47,0.106
3.48,0.128
3.49,0.132
3.5,0.13
3.5100000000000002,0.138
3.52,0.145
3.5300000000000002,0.162
3.54,0.152
3.5500000000000003,0.12
3.56,0.122
3.5700000000000003,0.092
3.58,0.073
3.59,0.073
3.6,0.068
3.61,0.065
3.62,0.058
3.63,0.073
3.64,0.042
3.65,0.034
3.66,0.05
3.67,0.035
3.68,0.028
3.69,0.034
3.7,0.027
3.71,0.015
3.72,0.011
3.73,-0.048
3.74,-0.084
3.75,-0.079
3.7600000000000002,-0.058
3.77,-0.024
3.7800000000000002,0.016
3.79,0.053
3.8000000000000003,-0.008
3.81,-0.004
3.8200000000000003,0.06
3.83,0.064
3.84,0.029
3.85,-0.366
3.86,-0.572
3.87,-0.332
3.88,-0.207
3.89,-0.029
3.9,0.054
3.91,0.082
3.92,0.134
3.93,0.078
3.94,0.104
3.95,0.122
3.96,0.1
3.97,0.117
3.98,0.144
3.99,0.082
4,0.112
4.01,0.192
4.0200000000000005,0.143
4.03,0.163
4.04,0.171
4.05,0.186
4.0600000000000005,0.232
4.07,0.212
4.08,0.212
4.09,0.216
4.1,0.18
4.11,0.161
4.12,0.174
4.13,0.15
4.14,0.152
4.15,0.151
4.16,0.123
4.17,0.119
4.18,0.107
4.19,0.103
4.2,0.131
4.21,0.108
4.22,0.029
4.23,0.046
4.24,0.034
4.25,0.024
4.26,0.042
4.2700000000000005,-0.055
4.28,-0.109
4.29,-0.086
4.3,-0.064
4.3100000000000005,-0.037
4.32,0.006
4.33,-0.009
4.34,-0.055
4.3500000000000005,-0.01
4.36,-0.004
4.37,-0.035
4.38,0.035
4.39,-0.239
4.4,-0.592
4.41,-0.42
4.42,-0.275
4.43,-0.166
4.44,-0.016
4.45,0.006
4.46,0.034
4.47,0.034
4.48,0.027
4.49,0.024
4.5,0.022
4.51,-0.019
4.5200000000000005,0.027
4.53,0.06
4.54,0.007
4.55,0.045
4.5600000000000005,0.088
4.57,0.093
4.58,0.078
4.59,0.074
4.6000000000000005,0.062
4.61,0.088
4.62,0.119
4.63,0.07
4.64,0.092
4.65,0.106
4.66,0.09
4.67,0.083
4.68,0.041
4.69,0.032
4.7,0.002
4.71,0.035
4.72,0.065
4.73,0.043
4.74,0.049
4.75,-0.011
4.76,-0.06
4.7700000000000005,-0.028
4.78,-0.006
4.79,-0.067
4.8,-0.124
4.8100000000000005,-0.123
4.82,-0.134
4.83,-0.13
4.84,-0.133
4.8500000000000005,-0.136
4.86,-0.083
4.87,-0.079
4.88,-0.07
4.89,-0.081
4.9,-0.072
4.91,-0.013
4.92,0.038
4.93,-0.128
4.94,-0.621
4.95,-0.641
4.96,-0.365
4.97,-0.275
4.98,-0.158
4.99,-0.072
5,-0.01
5.01,-0.049
5.0200000000000005,-0.066
5.03,-0.039
5.04,-0.047
