time,mV
0,-0.025
0.01,-0.029
0.02,-0.042
0.03,-0.052
0.04,-0.048
0.05,-0.037
0.06,-0.028
0.07,-0.023
0.08,-0.02
0.09,-0.017
0.1,-0.012
0.11,-0.01
0.12,-0.005
0.13,-0.005
0.14,0.002
0.15,-0.008
0.16,-0.037
0.17,-0.041
0.18,-0.039
0.19,-0.041
0.2,-0.04
0.21,-0.04
0.22,-0.035
0.23,-0.034
0.24,-0.041
0.25,-0.046
0.26,-0.039
0.27,-0.035
0.28,-0.032
0.29,-0.024
0.3,-0.034
0.31,-0.046
0.32,-0.057
0.33,-0.061
0.34,-0.056
0.35000000000000003,-0.054
0.36,-0.051
0.37,-0.05
0.38,-0.045
0.39,-0.042
0.4,-0.038
0.41000000000000003,-0.035
0.42,-0.03
0.43,-0.032
0.44,-0.057
0.45,-0.061
0.46,-0.059
0.47000000000000003,-0.052
0.48,-0.047
0.49,-0.032
0.5,0.021
0.51,0.036
0.52,0.025
0.53,0.019
0.54,0.015
0.55,-0.001
0.56,-0.009
0.5700000000000001,-0.042
0.58,-0.068
0.59,-0.074
0.6,-0.076
0.61,-0.075
0.62,-0.094
0.63,-0.069
0.64,-0.086
0.65,-0.01
0.66,0.004
0.67,0.289
0.68,0.754
0.6900000000000001,0.404
0.7000000000000001,-0.015
0.71,-0.066
0.72,-0.08
0.73,-0.057
0.74,-0.068
0.75,-0.051
0.76,-0.063
0.77,-0.07
0.78,-0.062
0.79,-0.058
0.8,-0.046
0.81,-0.04
0.8200000000000001,-0.032
0.8300000000000001,-0.027
0.84,-0.013
0.85,-0.005
0.86,0.026
0.87,0.052
0.88,0.049
0.89,0.072
0.9,0.08
0.91,0.086
0.92,0.116
0.93,0.132
0.9400000000000001,0.152
0.9500000000000001,0.139
0.96,0.111
0.97,0.09
0.98,0.054
0.99,0.048
1,0.019
1.01,-0.006
1.02,-0.021
1.03,-0.051
1.04,-0.05
1.05,-0.05
1.06,-0.05
1.07,-0.05
1.08,-0.05
1.09,-0.047
1.1,-0.042
1.11,-0.04
1.12,-0.034
1.1300000000000001,-0.033
1.1400000000000001,-0.025
1.1500000000000001,0.013
1.16,-0.007
1.17,-0.037
1.18,-0.032
1.19,-0.037
1.2,-0.047
1.21,-0.071
1.22,-0.066
1.23,-0.056
1.24,-0.061
1.25,-0.059
1.26,-0.063
1.27,-0.065
1.28,-0.065
1.29,-0.065
1.3,-0.065
1.31,-0.065
1.32,-0.065
1.33,-0.066
1.34,-0.064
1.35,-0.059
1.36,-0.053
1.37,-0.05
1.3800000000000001,-0.045
1.3900000000000001,-0.04
1.4000000000000001,-0.044
1.41,-0.044
1.42,-0.051
1.43,-0.053
1.44,-0.043
1.45,-0.039
1.46,-0.03
1.47,-0.026
1.48,-0.035
1.49,-0.036
1.5,-0.027
1.51,-0.02
1.52,0.01
1.53,0.046
1.54,0.039
1.55,0.03
1.56,0.002
1.57,-0.01
1.58,-0.023
1.59,-0.061
1.6,-0.057
1.61,-0.069
1.62,-0.059
1.6300000000000001,-0.079
1.6400000000000001,-0.059
1.6500000000000001,-0.067
1.6600000000000001,-0.038
1.67,0.027
1.68,0.139
1.69,0.672
1.7,0.633
1.71,0.092
1.72,-0.017
1.73,-0.033
1.74,-0.048
1.75,-0.086
1.76,-0.082
1.77,-0.046
1.78,-0.063
1.79,-0.076
1.8,-0.066
1.81,-0.059
1.82,-0.043
1.83,-0.002
1.84,-0.015
1.85,0.015
1.86,0.026
1.87,0
1.8800000000000001,0.049
1.8900000000000001,0.047
1.9000000000000001,0.05
1.9100000000000001,0.093
1.92,0.103
1.93,0.129
1.94,0.137
1.95,0.13
1.96,0.116
1.97,0.118
1.98,0.115
1.99,0.088
2,0.075
2.0100000000000002,0.037
2.02,0.004
2.0300000000000002,-0.023
2.04,-0.023
2.05,-0.027
2.06,-0.052
2.07,-0.05
2.08,-0.048
2.09,-0.038
2.1,-0.032
2.11,-0.021
2.12,-0.038
2.13,-0.064
2.14,-0.058
2.15,-0.063
2.16,-0.065
2.17,-0.065
2.18,-0.065
2.19,-0.065
2.2,-0.065
2.21,-0.065
2.22,-0.065
2.23,-0.064
2.24,-0.06
2.25,-0.06
2.2600000000000002,-0.079
2.27,-0.085
2.2800000000000002,-0.073
2.29,-0.072
2.3000000000000003,-0.063
2.31,-0.068
2.32,-0.057
2.33,-0.04
2.34,-0.084
2.35,-0.094
2.36,-0.08
2.37,-0.078
2.38,-0.067
2.39,-0.065
2.4,-0.057
2.41,-0.054
2.42,-0.045
2.43,-0.055
2.44,-0.072
2.45,-0.069
2.46,-0.071
2.47,-0.066
2.48,-0.052
2.49,-0.038
2.5,-0.026
2.5100000000000002,-0.007
2.52,0.023
2.5300000000000002,0.046
2.54,0.043
2.5500000000000003,0.007
2.56,-0.027
2.57,-0.036
2.58,-0.053
2.59,-0.046
2.6,-0.052
2.61,-0.072
2.62,-0.077
2.63,-0.076
2.64,-0.054
2.65,-0.078
2.66,0.006
2.67,-0.003
2.68,0.313
2.69,0.797
2.7,0.416
2.71,-0.011
2.72,-0.058
2.73,-0.075
2.74,-0.046
2.75,-0.046
2.7600000000000002,-0.074
2.77,-0.089
2.7800000000000002,-0.069
2.79,-0.06
2.8000000000000003,-0.037
2.81,-0.028
2.82,-0.016
2.83,-0.012
2.84,-0.009
2.85,0.002
2.86,0.008
2.87,0.035
2.88,0.038
2.89,0.05
2.9,0.079
2.91,0.099
2.92,0.125
2.93,0.137
2.94,0.132
2.95,0.13
2.96,0.127
2.97,0.125
2.98,0.114
2.99,0.081
3,0.034
3.0100000000000002,0.013
3.02,-0.002
3.0300000000000002,-0.026
3.04,-0.025
3.0500000000000003,-0.051
3.06,-0.069
3.0700000000000003,-0.03
3.08,-0.043
3.09,-0.056
3.1,-0.021
3.11,-0.029
3.12,-0.029
3.13,-0.037
3.14,-0.044
3.15,-0.031
3.16,-0.01
3.17,0.013
3.18,0.004
3.19,-0.015
3.2,-0.049
3.21,-0.058
3.22,-0.053
3.23,-0.056
3.24,-0.055
3.25,-0.055
3.2600000000000002,-0.051
3.27,-0.046
3.2800000000000002,-0.043
3.29,-0.041
3.3000000000000003,-0.032
3.31,-0.046
3.3200000000000003,-0.026
3.33,-0.023
3.34,-0.064
3.35,-0.059
3.36,-0.058
3.37,-0.056
3.38,-0.054
3.39,-0.054
3.4,-0.048
3.41,-0.051
3.42,-0.049
3.43,-0.05
3.44,-0.045
3.45,-0.045
3.46,-0.044
3.47,-0.039
3.48,-0.042
3.49,-0.034
3.5,-0.007
3.5100000000000002,-0.008
3.52,-0.009
3.5300000000000002,0.032
3.54,0.05
3.5500000000000003,0.043
3.56,0.03
3.5700000000000003,-0.007
3.58,-0.046
3.59,-0.035
