time,mV
0,-0.135
0.01,-0.134
0.02,-0.142
0.03,-0.157
0.04,-0.151
0.05,-0.148
0.06,-0.145
0.07,-0.14
0.08,-0.143
0.09,-0.145
0.1,-0.145
0.11,-0.145
0.12,-0.145
0.13,-0.145
0.14,-0.156
0.15,-0.168
0.16,-0.177
0.17,-0.187
0.18,-0.191
0.19,-0.196
0.2,-0.199
0.21,-0.202
0.22,-0.205
0.23,-0.207
0.24,-0.21
0.25,-0.21
0.26,-0.21
0.27,-0.21
0.28,-0.21
0.29,-0.205
0.3,-0.205
0.31,-0.204
0.32,-0.2
0.33,-0.2
0.34,-0.198
0.35000000000000003,-0.194
0.36,-0.192
0.37,-0.189
0.38,-0.186
0.39,-0.185
0.4,-0.185
0.41000000000000003,-0.185
0.42,-0.185
0.43,-0.185
0.44,-0.185
0.45,-0.183
0.46,-0.179
0.47000000000000003,-0.177
0.48,-0.174
0.49,-0.159
0.5,-0.137
0.51,-0.133
0.52,-0.127
0.53,-0.125
0.54,-0.146
0.55,-0.161
0.56,-0.198
0.5700000000000001,-0.226
0.58,-0.212
0.59,-0.21
0.6,-0.205
0.61,-0.192
0.62,-0.192
0.63,-0.172
0.64,-0.166
0.65,-0.092
0.66,0.156
0.67,0.883
0.68,1.131
0.6900000000000001,-0.167
0.7000000000000001,-0.908
0.71,-0.422
0.72,-0.189
0.73,-0.141
0.74,-0.114
0.75,-0.111
0.76,-0.096
0.77,-0.093
0.78,-0.06
0.79,-0.039
0.8,-0.022
0.81,-0.011
0.8200000000000001,0.008
0.8300000000000001,0.024
0.84,0.042
0.85,0.07
0.86,0.119
0.87,0.165
0.88,0.188
0.89,0.242
0.9,0.291
0.91,0.323
0.92,0.358
0.93,0.36
0.9400000000000001,0.345
0.9500000000000001,0.337
0.96,0.311
0.97,0.251
0.98,0.169
0.99,0.094
1,0.027
1.01,-0.023
1.02,-0.053
1.03,-0.076
1.04,-0.083
1.05,-0.078
1.06,-0.072
1.07,-0.067
1.08,-0.061
1.09,-0.056
1.1,-0.058
1.11,-0.064
1.12,-0.066
1.1300000000000001,-0.064
1.1400000000000001,-0.066
1.1500000000000001,-0.064
1.16,-0.068
1.17,-0.083
1.18,-0.086
1.19,-0.089
1.2,-0.092
1.21,-0.095
1.22,-0.1
1.23,-0.099
1.24,-0.101
1.25,-0.099
1.26,-0.103
1.27,-0.111
1.28,-0.11
1.29,-0.11
1.3,-0.11
1.31,-0.109
1.32,-0.111
1.33,-0.115
1.34,-0.115
1.35,-0.115
1.36,-0.115
1.37,-0.114
1.3800000000000001,-0.119
1.3900000000000001,-0.12
1.4000000000000001,-0.12
1.41,-0.124
1.42,-0.125
1.43,-0.124
1.44,-0.117
1.45,-0.113
1.46,-0.107
1.47,-0.101
1.48,-0.096
1.49,-0.099
1.5,-0.104
1.51,-0.079
1.52,-0.065
1.53,-0.065
1.54,-0.066
1.55,-0.064
1.56,-0.067
1.57,-0.114
1.58,-0.141
1.59,-0.131
1.6,-0.126
1.61,-0.12
1.62,-0.11
1.6300000000000001,-0.109
1.6400000000000001,-0.106
1.6500000000000001,-0.116
1.6600000000000001,-0.067
1.67,0.08
1.68,0.614
1.69,1.219
1.7,0.419
1.71,-0.754
1.72,-0.572
1.73,-0.163
1.74,-0.1
1.75,-0.054
1.76,-0.051
1.77,-0.035
1.78,-0.03
1.79,-0.013
1.8,-0.001
1.81,0.017
1.82,0.031
1.83,0.042
1.84,0.062
1.85,0.077
1.86,0.111
1.87,0.133
1.8800000000000001,0.169
1.8900000000000001,0.215
1.9000000000000001,0.251
1.9100000000000001,0.293
1.92,0.328
1.93,0.37
1.94,0.39
1.95,0.383
1.96,0.37
1.97,0.335
1.98,0.289
1.99,0.225
2,0.146
2.0100000000000002,0.074
2.02,0.012
2.0300000000000002,-0.02
2.04,-0.042
2.05,-0.057
2.06,-0.06
2.07,-0.058
2.08,-0.05
2.09,-0.047
2.1,-0.039
2.11,-0.036
2.12,-0.04
2.13,-0.04
2.14,-0.04
2.15,-0.04
2.16,-0.04
2.17,-0.042
2.18,-0.05
2.19,-0.064
2.2,-0.075
2.21,-0.085
2.22,-0.095
2.23,-0.101
2.24,-0.104
2.25,-0.105
2.2600000000000002,-0.105
2.27,-0.105
2.2800000000000002,-0.105
2.29,-0.105
2.3000000000000003,-0.105
2.31,-0.105
2.32,-0.105
2.33,-0.105
2.34,-0.105
2.35,-0.105
2.36,-0.104
2.37,-0.107
2.38,-0.111
2.39,-0.11
2.4,-0.11
2.41,-0.105
2.42,-0.104
2.43,-0.106
2.44,-0.103
2.45,-0.11
2.46,-0.118
2.47,-0.109
2.48,-0.099
2.49,-0.103
2.5,-0.094
2.5100000000000002,-0.074
2.52,-0.065
2.5300000000000002,-0.06
2.54,-0.058
2.5500000000000003,-0.07
2.56,-0.096
2.57,-0.135
2.58,-0.159
2.59,-0.152
2.6,-0.151
2.61,-0.146
2.62,-0.142
2.63,-0.141
2.64,-0.131
2.65,-0.12
2.66,-0.047
2.67,0.235
2.68,0.986
2.69,1.224
2.7,0.012
2.71,-0.825
2.72,-0.434
2.73,-0.133
2.74,-0.098
2.75,-0.069
2.7600000000000002,-0.062
2.77,-0.043
2.7800000000000002,-0.038
2.79,-0.027
2.8000000000000003,-0.019
2.81,-0.003
2.82,0.011
2.83,0.032
2.84,0.058
2.85,0.083
2.86,0.108
2.87,0.121
2.88,0.175
2.89,0.227
2.9,0.261
2.91,0.317
2.92,0.343
2.93,0.373
2.94,0.397
2.95,0.381
2.96,0.369
2.97,0.331
2.98,0.26
2.99,0.188
3,0.108
3.0100000000000002,0.048
3.02,0.004
3.0300000000000002,-0.029
3.04,-0.046
3.0500000000000003,-0.06
3.06,-0.059
3.0700000000000003,-0.068
3.08,-0.075
3.09,-0.066
3.1,-0.062
3.11,-0.056
3.12,-0.059
3.13,-0.061
3.14,-0.06
3.15,-0.061
3.16,-0.059
3.17,-0.062
3.18,-0.064
3.19,-0.072
3.2,-0.086
3.21,-0.094
3.22,-0.101
3.23,-0.107
3.24,-0.11
3.25,-0.11
3.2600000000000002,-0.112
3.27,-0.116
3.2800000000000002,-0.115
3.29,-0.112
3.3000000000000003,-0.109
3.31,-0.11
3.3200000000000003,-0.11
3.33,-0.11
3.34,-0.109
3.35,-0.105
3.36,-0.106
3.37,-0.102
3.38,-0.099
3.39,-0.1
3.4,-0.096
3.41,-0.095
3.42,-0.095
3.43,-0.095
3.44,-0.095
3.45,-0.094
3.46,-0.089
3.47,-0.086
3.48,-0.083
3.49,-0.078
3.5,-0.076
3.5100000000000002,-0.063
3.52,-0.043
3.5300000000000002,-0.032
3.54,-0.042
3.5500000000000003,-0.058
3.56,-0.078
3.5700000000000003,-0.12
3.58,-0.151
3.59,-0.147
3.6,-0.136
3.61,-0.125
3.62,-0.119
3.63,-0.114
3.64,-0.103
3.65,-0.101
3.66,-0.021
3.67,0.277
3.68,1.053
3.69,1.164
3.7,-0.182
3.71,-0.852
3.72,-0.375
3.73,-0.12
3.74,-0.076
3.75,-0.052
3.7600000000000002,-0.039
3.77,-0.024
3.7800000000000002,-0.014
3.79,0.001
3.8000000000000003,0.009
3.81,0.021
3.8200000000000003,0.029
3.83,0.059
3.84,0.076
3.85,0.099
3.86,0.139
3.87,0.156
3.88,0.192
3.89,0.251
3.9,0.302
3.91,0.341
3.92,0.379
3.93,0.406
3.94,0.412
3.95,0.406
3.96,0.398
3.97,0.361
3.98,0.274
3.99,0.191
4,0.121
4.01,0.057
4.0200000000000005,0.003
4.03,-0.026
4.04,-0.04
4.05,-0.056
4.0600000000000005,-0.057
4.07,-0.051
4.08,-0.046
4.09,-0.043
4.1,-0.037
4.11,-0.036
4.12,-0.04
4.13,-0.041
4.14,-0.044
4.15,-0.046
4.16,-0.048
4.17,-0.053
4.18,-0.056
4.19,-0.064
4.2,-0.086
4.21,-0.096
4.22,-0.095
4.23,-0.1
4.24,-0.1
4.25,-0.097
4.26,-0.094
4.2700000000000005,-0.096
4.28,-0.093
4.29,-0.1
4.3,-0.111
4.3100000000000005,-0.11
4.32,-0.109
4.33,-0.104
4.34,-0.106
4.3500000000000005,-0.101
4.36,-0.102
4.37,-0.111
4.38,-0.109
4.39,-0.11
4.4,-0.11
4.41,-0.11
4.42,-0.107
4.43,-0.104
4.44,-0.105
4.45,-0.1
4.46,-0.1
4.47,-0.099
4.48,-0.091
4.49,-0.084
4.5,-0.074
4.51,-0.069
