time,mV
0,-0.06
0.01,-0.059
0.02,-0.066
0.03,-0.076
0.04,-0.069
0.05,-0.066
0.06,-0.062
0.07,-0.056
0.08,-0.057
0.09,-0.06
0.1,-0.06
0.11,-0.06
0.12,-0.06
0.13,-0.059
0.14,-0.072
0.15,-0.079
0.16,-0.086
0.17,-0.106
0.18,-0.11
0.19,-0.113
0.2,-0.117
0.21,-0.119
0.22,-0.124
0.23,-0.125
0.24,-0.127
0.25,-0.13
0.26,-0.13
0.27,-0.13
0.28,-0.13
0.29,-0.13
0.3,-0.13
0.31,-0.13
0.32,-0.127
0.33,-0.124
0.34,-0.121
0.35000000000000003,-0.118
0.36,-0.115
0.37,-0.116
0.38,-0.12
0.39,-0.12
0.4,-0.12
0.41000000000000003,-0.12
0.42,-0.12
0.43,-0.117
0.44,-0.114
0.45,-0.116
0.46,-0.114
0.47000000000000003,-0.116
0.48,-0.113
0.49,-0.09
0.5,-0.077
0.51,-0.084
0.52,-0.087
0.53,-0.091
0.54,-0.106
0.55,-0.125
0.56,-0.156
0.5700000000000001,-0.161
0.58,-0.158
0.59,-0.154
0.6,-0.15
0.61,-0.15
0.62,-0.136
0.63,-0.145
0.64,-0.116
0.65,-0.101
0.66,0.279
0.67,0.954
0.68,0.665
0.6900000000000001,-0.575
0.7000000000000001,-0.989
0.71,-0.375
0.72,-0.095
0.73,-0.076
0.74,-0.027
0.75,-0.027
0.76,0.003
0.77,-0.001
0.78,0.026
0.79,0.043
0.8,0.062
0.81,0.089
0.8200000000000001,0.102
0.8300000000000001,0.129
0.84,0.164
0.85,0.205
0.86,0.256
0.87,0.317
0.88,0.373
0.89,0.442
0.9,0.515
0.91,0.575
0.92,0.621
0.93,0.623
0.9400000000000001,0.606
0.9500000000000001,0.574
0.96,0.485
0.97,0.372
0.98,0.247
0.99,0.131
1,0.045
1.01,-0.02
1.02,-0.053
1.03,-0.072
1.04,-0.08
1.05,-0.074
1.06,-0.073
1.07,-0.069
1.08,-0.067
1.09,-0.065
1.1,-0.062
1.11,-0.059
1.12,-0.061
1.1300000000000001,-0.06
1.1400000000000001,-0.061
1.1500000000000001,-0.078
1.16,-0.091
1.17,-0.095
1.18,-0.1
1.19,-0.106
1.2,-0.113
1.21,-0.117
1.22,-0.124
1.23,-0.13
1.24,-0.13
1.25,-0.13
1.26,-0.13
1.27,-0.13
1.28,-0.131
1.29,-0.127
1.3,-0.125
1.31,-0.125
1.32,-0.125
1.33,-0.131
1.34,-0.13
1.35,-0.13
1.36,-0.13
1.37,-0.13
1.3800000000000001,-0.13
1.3900000000000001,-0.127
1.4000000000000001,-0.124
1.41,-0.121
1.42,-0.118
1.43,-0.114
1.44,-0.118
1.45,-0.127
1.46,-0.124
1.47,-0.121
1.48,-0.119
1.49,-0.115
1.5,-0.113
1.51,-0.092
1.52,-0.076
1.53,-0.075
1.54,-0.074
1.55,-0.092
1.56,-0.106
1.57,-0.14
1.58,-0.161
1.59,-0.152
1.6,-0.159
1.61,-0.15
1.62,-0.157
1.6300000000000001,-0.134
1.6400000000000001,-0.145
1.6500000000000001,-0.119
1.6600000000000001,-0.095
1.67,0.077
1.68,0.748
1.69,0.915
1.7,-0.129
1.71,-1.004
1.72,-0.618
1.73,-0.123
1.74,-0.083
1.75,-0.016
1.76,-0.011
1.77,0.005
1.78,0.019
1.79,0.03
1.8,0.047
1.81,0.058
1.82,0.082
1.83,0.098
1.84,0.129
1.85,0.155
1.86,0.196
1.87,0.241
1.8800000000000001,0.293
1.8900000000000001,0.355
1.9000000000000001,0.42
1.9100000000000001,0.489
1.92,0.544
1.93,0.606
1.94,0.631
1.95,0.631
1.96,0.612
1.97,0.524
1.98,0.42
1.99,0.287
2,0.161
2.0100000000000002,0.08
2.02,0.004
2.0300000000000002,-0.038
2.04,-0.06
2.05,-0.071
2.06,-0.07
2.07,-0.068
2.08,-0.065
2.09,-0.062
2.1,-0.059
2.11,-0.064
2.12,-0.066
2.13,-0.065
2.14,-0.066
2.15,-0.065
2.16,-0.066
2.17,-0.073
2.18,-0.078
2.19,-0.088
2.2,-0.097
2.21,-0.108
2.22,-0.116
2.23,-0.115
2.24,-0.115
2.25,-0.115
2.2600000000000002,-0.114
2.27,-0.117
2.2800000000000002,-0.121
2.29,-0.12
2.3000000000000003,-0.12
2.31,-0.12
2.32,-0.119
2.33,-0.124
2.34,-0.126
2.35,-0.125
2.36,-0.124
2.37,-0.12
2.38,-0.119
2.39,-0.123
2.4,-0.125
2.41,-0.125
2.42,-0.128
2.43,-0.131
2.44,-0.129
2.45,-0.125
2.46,-0.117
2.47,-0.111
2.48,-0.104
2.49,-0.097
2.5,-0.087
2.5100000000000002,-0.077
2.52,-0.079
2.5300000000000002,-0.086
2.54,-0.087
2.5500000000000003,-0.098
2.56,-0.119
2.57,-0.156
2.58,-0.16
2.59,-0.152
2.6,-0.147
2.61,-0.136
2.62,-0.138
2.63,-0.118
2.64,-0.137
2.65,-0.102
2.66,-0.086
2.67,0.319
2.68,0.985
2.69,0.669
2.7,-0.453
2.71,-0.947
2.72,-0.442
2.73,-0.094
2.74,-0.085
2.75,-0.033
2.7600000000000002,-0.03
2.77,-0.006
2.7800000000000002,-0.001
2.79,0.009
2.8000000000000003,0.028
2.81,0.05
2.82,0.069
2.83,0.094
2.84,0.118
2.85,0.15
2.86,0.195
2.87,0.222
2.88,0.284
2.89,0.357
2.9,0.416
2.91,0.481
2.92,0.533
2.93,0.575
2.94,0.603
2.95,0.595
2.96,0.557
2.97,0.465
2.98,0.344
2.99,0.218
3,0.104
3.0100000000000002,0.037
3.02,-0.012
3.0300000000000002,-0.051
3.04,-0.07
3.0500000000000003,-0.074
3.06,-0.069
3.0700000000000003,-0.071
3.08,-0.068
3.09,-0.065
3.1,-0.065
3.11,-0.069
3.12,-0.071
3.13,-0.07
3.14,-0.075
3.15,-0.075
3.16,-0.076
3.17,-0.085
3.18,-0.094
3.19,-0.097
3.2,-0.101
3.21,-0.107
3.22,-0.115
3.23,-0.125
3.24,-0.13
3.25,-0.13
3.2600000000000002,-0.13
3.27,-0.13
3.2800000000000002,-0.13
3.29,-0.134
3.3000000000000003,-0.135
3.31,-0.135
3.3200000000000003,-0.135
3.33,-0.135
3.34,-0.134
3.35,-0.129
3.36,-0.126
3.37,-0.123
3.38,-0.118
3.39,-0.115
3.4,-0.115
3.41,-0.115
3.42,-0.115
3.43,-0.114
3.44,-0.117
3.45,-0.12
3.46,-0.113
3.47,-0.109
3.48,-0.103
3.49,-0.097
3.5,-0.095
3.5100000000000002,-0.095
3.52,-0.095
3.5300000000000002,-0.095
3.54,-0.094
3.5500000000000003,-0.093
3.56,-0.114
3.5700000000000003,-0.157
3.58,-0.157
3.59,-0.151
3.6,-0.145
3.61,-0.135
3.62,-0.136
3.63,-0.119
3.64,-0.134
3.65,-0.103
3.66,-0.089
3.67,0.349
3.68,1.007
3.69,0.557
3.7,-0.62
3.71,-0.946
3.72,-0.391
3.73,-0.106
3.74,-0.087
3.75,-0.029
3.7600000000000002,-0.024
3.77,-0.004
3.7800000000000002,-0.009
3.79,0.008
3.8000000000000003,0.037
3.81,0.05
3.8200000000000003,0.064
3.83,0.094
3.84,0.118
3.85,0.152
3.86,0.205
3.87,0.24
3.88,0.291
3.89,0.362
3.9,0.432
3.91,0.495
3.92,0.555
3.93,0.596
3.94,0.595
3.95,0.58
3.96,0.558
3.97,0.476
3.98,0.345
3.99,0.231
4,0.114
4.01,0.02
4.0200000000000005,-0.025
4.03,-0.058
4.04,-0.077
4.05,-0.081
4.0600000000000005,-0.077
4.07,-0.075
4.08,-0.072
4.09,-0.07
4.1,-0.067
4.11,-0.065
4.12,-0.065
4.13,-0.065
4.14,-0.065
4.15,-0.066
4.16,-0.074
4.17,-0.075
4.18,-0.082
4.19,-0.096
4.2,-0.104
4.21,-0.111
4.22,-0.116
4.23,-0.121
4.24,-0.124
4.25,-0.129
4.26,-0.13
4.2700000000000005,-0.13
4.28,-0.134
4.29,-0.136
4.3,-0.133
4.3100000000000005,-0.13
4.32,-0.127
4.33,-0.125
4.34,-0.121
4.3500000000000005,-0.119
4.36,-0.124
4.37,-0.125
4.38,-0.125
4.39,-0.125
4.4,-0.125
4.41,-0.125
4.42,-0.125
4.43,-0.125
4.44,-0.125
4.45,-0.125
4.46,-0.126
4.47,-0.123
4.48,-0.119
4.49,-0.114
4.5,-0.112
4.51,-0.097
4.5200000000000005,-0.07
4.53,-0.071
4.54,-0.073
4.55,-0.079
4.5600000000000005,-0.095
4.57,-0.109
4.58,-0.154
4.59,-0.169
4.6000000000000005,-0.161
4.61,-0.156
4.62,-0.141
4.63,-0.144
4.64,-0.123
4.65,-0.14
4.66,-0.109
4.67,-0.105
4.68,0.166
4.69,0.895
4.7,0.856
4.71,-0.338
4.72,-1.006
4.73,-0.469
4.74,-0.109
4.75,-0.108
4.76,-0.03
4.7700000000000005,-0.023
4.78,-0.001
4.79,-0.003
4.8,0.011
4.8100000000000005,0.036
4.82,0.059
4.83,0.079
4.84,0.093
4.8500000000000005,0.129
4.86,0.158
4.87,0.194
4.88,0.249
4.89,0.302
4.9,0.356
4.91,0.42
4.92,0.491
4.93,0.554
4.94,0.6
4.95,0.62
4.96,0.61
4.97,0.593
4.98,0.523
4.99,0.404
5,0.277
5.01,0.152
5.0200000000000005,0.066
5.03,0.003
5.04,-0.041
5.05,-0.061
5.0600000000000005,-0.069
5.07,-0.065
5.08,-0.065
5.09,-0.064
5.1000000000000005,-0.059
5.11,-0.061
5.12,-0.057
5.13,-0.055
5.14,-0.055
5.15,-0.055
5.16,-0.055
5.17,-0.055
5.18,-0.066
5.19,-0.078
5.2,-0.091
5.21,-0.101
5.22,-0.1
5.23,-0.103
5.24,-0.106
5.25,-0.105
5.26,-0.122
5.2700000000000005,-0.136
5.28,-0.135
5.29,-0.135
5.3,-0.135
5.3100000000000005,-0.135
5.32,-0.132
5.33,-0.129
5.34,-0.126
5.3500000000000005,-0.123
5.36,-0.12
5.37,-0.121
5.38,-0.13
5.39,-0.132
5.4,-0.129
5.41,-0.126
5.42,-0.123
5.43,-0.12
5.44,-0.118
5.45,-0.115
5.46,-0.115
5.47,-0.115
5.48,-0.115
5.49,-0.115
5.5,-0.112
5.51,-0.108
5.5200000000000005,-0.104
5.53,-0.091
5.54,-0.087
5.55,-0.092
5.5600000000000005,-0.095
5.57,-0.098
5.58,-0.102
5.59,-0.119
5.6000000000000005,-0.161
5.61,-0.169
5.62,-0.162
5.63,-0.157
5.64,-0.15
5.65,-0.149
5.66,-0.134
5.67,-0.144
5.68,-0.113
5.69,-0.096
5.7,0.241
5.71,0.906
5.72,0.702
5.73,-0.521
5.74,-1.017
5.75,-0.422
5.76,-0.119
5.7700000000000005,-0.094
5.78,-0.032
5.79,-0.033
5.8,-0.004
5.8100000000000005,-0.009
5.82,0.006
5.83,0.03
5.84,0.051
5.8500000000000005,0.066
5.86,0.087
5.87,0.122
5.88,0.155
5.89,0.189
5.9,0.24
5.91,0.29
5.92,0.355
5.93,0.429
5.94,0.482
5.95,0.544
5.96,0.595
5.97,0.625
5.98,0.626
5.99,0.59
6,0.515
6.01,0.387
6.0200000000000005,0.262
6.03,0.141
6.04,0.041
6.05,-0.011
6.0600000000000005,-0.051
6.07,-0.063
6.08,-0.064
6.09,-0.072
6.1000000000000005,-0.075
6.11,-0.071
6.12,-0.067
6.13,-0.064
6.140000000000001,-0.06
6.15,-0.061
6.16,-0.06
6.17,-0.06
6.18,-0.06
6.19,-0.061
6.2,-0.076
6.21,-0.087
6.22,-0.089
6.23,-0.095
6.24,-0.105
6.25,-0.111
6.26,-0.114
6.2700000000000005,-0.119
6.28,-0.12
6.29,-0.122
6.3,-0.125
6.3100000000000005,-0.125
6.32,-0.125
6.33,-0.125
6.34,-0.125
6.3500000000000005,-0.125
6.36,-0.125
6.37,-0.125
6.38,-0.125
6.390000000000001,-0.125
6.4,-0.125
6.41,-0.125
6.42,-0.124
6.43,-0.12
6.44,-0.12
6.45,-0.117
6.46,-0.115
6.47,-0.115
6.48,-0.112
6.49,-0.109
6.5,-0.106
6.51,-0.103
6.5200000000000005,-0.101
6.53,-0.099
6.54,-0.086
6.55,-0.07
6.5600000000000005,-0.068
6.57,-0.076
6.58,-0.082
6.59,-0.087
6.6000000000000005,-0.106
6.61,-0.125
6.62,-0.154
6.63,-0.155
6.640000000000001,-0.148
6.65,-0.144
6.66,-0.134
6.67,-0.138
6.68,-0.119
6.69,-0.136
6.7,-0.103
6.71,-0.085
6.72,0.327
6.73,1.008
6.74,0.634
6.75,-0.552
6.76,-0.931
6.7700000000000005,-0.371
6.78,-0.094
6.79,-0.078
