time,mV
0,-0.04
0.01,-0.032
0.02,-0.04
0.03,-0.061
0.04,-0.053
0.05,-0.049
0.06,-0.043
0.07,-0.036
0.08,-0.038
0.09,-0.04
0.1,-0.04
0.11,-0.04
0.12,-0.04
0.13,-0.04
0.14,-0.044
0.15,-0.049
0.16,-0.052
0.17,-0.064
0.18,-0.079
0.19,-0.081
0.2,-0.079
0.21,-0.081
0.22,-0.085
0.23,-0.085
0.24,-0.087
0.25,-0.091
0.26,-0.089
0.27,-0.094
0.28,-0.095
0.29,-0.095
0.3,-0.1
0.31,-0.1
0.32,-0.099
0.33,-0.094
0.34,-0.091
0.35000000000000003,-0.088
0.36,-0.083
0.37,-0.08
0.38,-0.076
0.39,-0.074
0.4,-0.075
0.41000000000000003,-0.074
0.42,-0.076
0.43,-0.075
0.44,-0.084
0.45,-0.091
0.46,-0.086
0.47000000000000003,-0.083
0.48,-0.077
0.49,-0.074
0.5,-0.057
0.51,-0.046
0.52,-0.041
0.53,-0.043
0.54,-0.067
0.55,-0.079
0.56,-0.096
0.5700000000000001,-0.118
0.58,-0.101
0.59,-0.105
0.6,-0.097
0.61,-0.089
0.62,-0.101
0.63,-0.091
0.64,-0.124
0.65,-0.031
0.66,0.124
0.67,1.025
0.68,1.555
0.6900000000000001,0.203
0.7000000000000001,-0.582
0.71,-0.276
0.72,-0.15
0.73,-0.098
0.74,-0.095
0.75,-0.074
0.76,-0.069
0.77,-0.058
0.78,-0.046
0.79,-0.04
0.8,-0.025
0.81,-0.02
0.8200000000000001,-0.006
0.8300000000000001,0.01
0.84,0.037
0.85,0.054
0.86,0.086
0.87,0.13
0.88,0.143
0.89,0.179
0.9,0.22
0.91,0.239
0.92,0.264
0.93,0.266
0.9400000000000001,0.264
0.9500000000000001,0.266
0.96,0.241
0.97,0.201
0.98,0.148
0.99,0.098
1,0.045
1.01,-0.005
1.02,-0.029
1.03,-0.046
1.04,-0.059
1.05,-0.062
1.06,-0.057
1.07,-0.054
1.08,-0.051
1.09,-0.046
1.1,-0.045
1.11,-0.045
1.12,-0.045
1.1300000000000001,-0.044
1.1400000000000001,-0.046
1.1500000000000001,-0.043
1.16,-0.053
1.17,-0.071
1.18,-0.07
1.19,-0.071
1.2,-0.069
1.21,-0.077
1.22,-0.091
1.23,-0.09
1.24,-0.09
1.25,-0.09
1.26,-0.09
1.27,-0.092
1.28,-0.096
1.29,-0.099
1.3,-0.103
1.31,-0.105
1.32,-0.105
1.33,-0.105
1.34,-0.105
1.35,-0.105
1.36,-0.105
1.37,-0.102
1.3800000000000001,-0.1
1.3900000000000001,-0.1
1.4000000000000001,-0.1
1.41,-0.099
1.42,-0.096
1.43,-0.093
1.44,-0.09
1.45,-0.087
1.46,-0.085
1.47,-0.082
1.48,-0.08
1.49,-0.077
1.5,-0.075
1.51,-0.065
1.52,-0.053
1.53,-0.049
1.54,-0.052
1.55,-0.048
1.56,-0.053
1.57,-0.077
1.58,-0.101
1.59,-0.105
1.6,-0.108
1.61,-0.111
1.62,-0.095
1.6300000000000001,-0.111
1.6400000000000001,-0.083
1.6500000000000001,-0.107
1.6600000000000001,-0.038
1.67,0.04
1.68,0.606
1.69,1.554
1.7,0.768
1.71,-0.468
1.72,-0.397
1.73,-0.155
1.74,-0.077
1.75,-0.071
1.76,-0.067
1.77,-0.054
1.78,-0.055
1.79,-0.035
1.8,-0.028
1.81,-0.009
1.82,0
1.83,0.013
1.84,0.015
1.85,0.028
1.86,0.066
1.87,0.086
1.8800000000000001,0.107
1.8900000000000001,0.137
1.9000000000000001,0.166
1.9100000000000001,0.193
1.92,0.227
1.93,0.261
1.94,0.264
1.95,0.259
1.96,0.257
1.97,0.241
1.98,0.207
1.99,0.163
2,0.114
2.0100000000000002,0.056
2.02,0.005
2.0300000000000002,-0.024
2.04,-0.041
2.05,-0.058
2.06,-0.069
2.07,-0.066
2.08,-0.059
2.09,-0.054
2.1,-0.049
2.11,-0.043
2.12,-0.04
2.13,-0.035
2.14,-0.031
2.15,-0.033
2.16,-0.036
2.17,-0.039
2.18,-0.042
2.19,-0.057
2.2,-0.067
2.21,-0.064
2.22,-0.068
2.23,-0.071
2.24,-0.069
2.25,-0.077
2.2600000000000002,-0.079
2.27,-0.087
2.2800000000000002,-0.105
2.29,-0.095
